Sembol,Alis_Tarihi,Satis_Tarihi,Alis_Fiyati,Satis_Fiyati,Sonuc,Net_PNL,Kasa_Etkisi
VZ,2025-01-24,2025-02-19,37.65,40.0,KAR (TP),621.68,40134.75
VZ,2025-03-11,2025-04-03,41.35,43.44,KAR (TP),501.26,40633.01
VZ,2025-04-11,2025-04-25,42.31,40.55,ZARAR (SL),-419.19,40210.82
VZ,2025-05-30,2025-06-16,42.53,41.12,ZARAR (SL),-335.12,39872.7
VZ,2025-07-21,2025-08-19,41.77,44.18,KAR (TP),573.61,40443.31
VZ,2025-08-22,2025-10-06,43.69,40.74,ZARAR (SL),-678.07,39762.24
T,2024-01-30,2024-02-08,16.06,15.41,ZARAR (SL),-408.02,39349.72
T,2024-03-12,2024-04-12,15.76,15.18,ZARAR (SL),-365.12,38981.6
T,2024-05-30,2024-06-24,16.4,17.36,KAR (TP),581.56,39560.16
T,2024-07-15,2024-08-13,17.56,18.45,KAR (TP),502.92,40060.08
T,2024-08-30,2024-09-06,18.81,19.82,KAR (TP),534.69,40591.77
T,2024-10-15,2024-11-15,20.59,21.71,KAR (TP),540.93,41129.7
T,2024-11-18,2025-01-07,22.0,21.25,ZARAR (SL),-346.63,40780.08
T,2025-01-21,2025-01-27,21.8,23.4,KAR (TP),730.66,41507.74
T,2025-03-04,2025-03-26,25.41,26.8,KAR (TP),542.39,42047.12
T,2025-05-30,2025-08-18,27.23,28.61,KAR (TP),503.82,42547.95
T,2025-08-22,2025-10-01,28.46,27.26,ZARAR (SL),-427.05,42117.89
T,2025-11-24,2025-12-08,25.62,24.84,ZARAR (SL),-307.45,41807.44
TMUS,2024-01-29,2024-05-30,158.25,166.29,KAR (TP),505.31,42309.76
TMUS,2024-06-12,2024-07-16,169.95,178.94,KAR (TP),525.8,42832.56
TMUS,2024-07-31,2024-08-08,178.25,189.33,KAR (TP),618.57,43448.13
TMUS,2024-08-28,2024-09-06,196.96,189.35,ZARAR (SL),-389.32,43055.8
TMUS,2024-09-17,2024-10-11,198.87,209.01,KAR (TP),507.11,43559.92
TMUS,2024-10-30,2024-11-08,218.56,230.86,KAR (TP),559.91,44116.83
TMUS,2024-11-25,2024-12-09,235.41,225.34,ZARAR (SL),-430.39,43683.44
TMUS,2025-01-22,2025-01-29,214.83,231.54,KAR (TP),774.8,44455.24
TMUS,2025-02-26,2025-04-04,259.53,245.12,ZARAR (SL),-558.46,43893.78
TMUS,2025-07-21,2025-07-24,230.66,245.41,KAR (TP),636.67,44527.45
TMUS,2025-07-25,2025-08-19,241.5,256.04,KAR (TP),599.34,45123.79
TMUS,2025-08-22,2025-09-08,249.83,241.7,ZARAR (SL),-328.22,44792.57
NFLX,2024-03-05,2024-03-26,59.85,62.92,KAR (TP),510.62,45300.19
NFLX,2024-04-03,2024-04-15,63.01,60.72,ZARAR (SL),-366.92,44930.27
NFLX,2024-05-31,2024-06-17,64.16,67.58,KAR (TP),530.18,45457.45
NFLX,2024-06-18,2024-07-11,68.57,65.28,ZARAR (SL),-483.11,44971.34
NFLX,2024-08-14,2024-08-20,66.17,69.85,KAR (TP),554.07,45522.4
NFLX,2024-09-03,2024-09-24,67.53,72.23,KAR (TP),692.08,46211.48
NFLX,2024-10-01,2024-10-18,70.61,76.39,KAR (TP),814.98,47023.46
NFLX,2024-10-21,2024-11-12,77.21,81.95,KAR (TP),611.32,47631.78
NFLX,2024-12-09,2025-01-03,91.37,88.11,ZARAR (SL),-360.23,47268.55
NFLX,2025-01-22,2025-02-05,95.4,101.11,KAR (TP),595.75,47861.3
NFLX,2025-04-09,2025-04-22,94.55,104.03,KAR (TP),1000.42,48858.71
NFLX,2025-04-23,2025-04-28,104.96,111.04,KAR (TP),576.18,49431.89
NFLX,2025-05-12,2025-05-15,111.0,117.8,KAR (TP),609.43,50038.33
NFLX,2025-05-30,2025-06-24,120.72,127.91,KAR (TP),592.41,50627.74
NFLX,2025-07-02,2025-07-11,128.49,124.51,ZARAR (SL),-312.37,50312.37
NFLX,2025-08-19,2025-10-01,121.42,117.09,ZARAR (SL),-359.22,49950.15
NFLX,2025-10-20,2025-10-22,123.86,111.64,ZARAR (SL),-989.55,48957.6
ORCL,2024-02-13,2024-02-20,111.63,106.5,ZARAR (SL),-463.06,48491.54
ORCL,2024-05-14,2024-05-30,119.07,115.35,ZARAR (SL),-315.73,48172.8
ORCL,2024-06-10,2024-06-12,122.65,138.3,KAR (TP),1272.5,49442.3
ORCL,2024-06-14,2024-07-12,136.08,143.02,KAR (TP),507.3,49946.6
ORCL,2024-09-03,2024-09-10,137.82,154.01,KAR (TP),1171.91,51115.51
ORCL,2024-10-30,2024-10-31,172.84,166.19,ZARAR (SL),-387.97,50724.54
ORCL,2024-11-11,2024-11-27,187.27,180.9,ZARAR (SL),-342.98,50378.57
ORCL,2024-12-09,2024-12-10,188.57,175.99,ZARAR (SL),-670.37,49705.2
ORCL,2025-01-21,2025-01-22,171.29,182.85,KAR (TP),672.09,50374.29
ORCL,2025-01-24,2025-01-27,182.24,157.11,ZARAR (SL),-1382.09,48989.2
ORCL,2025-05-01,2025-05-12,144.93,156.61,KAR (TP),803.24,49789.44
ORCL,2025-08-01,2025-08-19,244.0,234.21,ZARAR (SL),-403.95,49382.49
ORCL,2025-09-12,2025-09-19,291.67,308.13,KAR (TP),561.04,49940.53
ORCL,2025-09-25,2025-09-30,290.83,280.75,ZARAR (SL),-349.34,49588.18
ORCL,2025-10-16,2025-10-17,313.0,291.31,ZARAR (SL),-695.97,48889.21
MU,2024-01-26,2024-02-06,87.42,84.0,ZARAR (SL),-394.82,48491.39
MU,2024-02-26,2024-03-01,88.82,94.47,KAR (TP),633.04,49121.43
MU,2024-03-04,2024-03-14,95.09,90.78,ZARAR (SL),-456.17,48662.26
MU,2024-05-31,2024-06-05,124.23,132.89,KAR (TP),693.8,49353.06
MU,2024-06-06,2024-06-12,129.27,139.88,KAR (TP),818.1,50168.16
MU,2024-06-13,2024-06-18,142.26,152.51,KAR (TP),717.27,50882.43
MU,2024-06-20,2024-06-21,143.3,138.68,ZARAR (SL),-325.49,50553.94
MU,2024-09-30,2024-10-01,103.16,99.78,ZARAR (SL),-330.84,50220.1
MU,2024-11-06,2024-11-12,111.37,103.67,ZARAR (SL),-694.23,49522.87
MU,2024-12-13,2024-12-16,102.07,107.81,KAR (TP),558.95,50078.82
MU,2024-12-17,2024-12-18,108.15,103.47,ZARAR (SL),-435.78,49640.04
MU,2025-01-07,2025-01-13,101.62,94.79,ZARAR (SL),-675.16,48961.88
MU,2025-02-26,2025-02-27,97.43,91.56,ZARAR (SL),-605.8,48353.08
MU,2025-03-12,2025-03-14,95.37,100.5,KAR (TP),535.48,48885.55
MU,2025-03-24,2025-03-26,96.66,91.87,ZARAR (SL),-499.18,48383.37
MU,2025-05-30,2025-06-03,94.31,102.09,KAR (TP),821.69,49202.06
MU,2025-07-02,2025-07-16,121.55,116.36,ZARAR (SL),-430.17,48768.88
MU,2025-08-20,2025-09-04,117.14,124.13,KAR (TP),594.22,49360.1
MU,2025-09-05,2025-09-10,131.29,139.91,KAR (TP),653.92,50011.03
MU,2025-10-24,2025-11-03,219.02,234.7,KAR (TP),712.92,50720.94
MU,2025-11-04,2025-11-05,218.03,237.5,KAR (TP),890.0,51607.94
MU,2025-11-06,2025-11-10,238.33,253.3,KAR (TP),625.12,52230.06
MU,2025-11-13,2025-11-18,236.95,228.5,ZARAR (SL),-359.62,51867.44
MU,2025-12-12,2025-12-16,241.14,232.51,ZARAR (SL),-360.88,51503.56
IBM,2024-02-29,2024-03-06,175.66,186.23,KAR (TP),598.52,52099.08
IBM,2024-03-15,2024-04-12,181.4,173.04,ZARAR (SL),-463.56,51632.52
IBM,2024-06-07,2024-07-12,163.01,175.3,KAR (TP),751.07,52380.6
IBM,2024-08-01,2024-08-05,181.85,175.76,ZARAR (SL),-337.81,52039.79
IBM,2024-09-06,2024-09-12,194.15,204.67,KAR (TP),538.5,52575.29
IBM,2024-12-12,2024-12-18,226.41,214.62,ZARAR (SL),-523.54,52048.75
IBM,2025-01-21,2025-01-30,218.61,251.76,KAR (TP),1513.54,53559.29
IBM,2025-02-21,2025-02-27,256.59,248.5,ZARAR (SL),-318.51,53237.78
IBM,2025-03-10,2025-03-11,252.1,244.3,ZARAR (SL),-312.46,52922.32
IBM,2025-05-30,2025-06-09,255.91,268.77,KAR (TP),499.59,53418.91
IBM,2025-06-10,2025-06-24,272.88,290.22,KAR (TP),632.32,54048.22
IBM,2025-07-07,2025-07-11,288.91,280.14,ZARAR (SL),-306.62,53738.6
IBM,2025-09-10,2025-09-22,255.47,269.88,KAR (TP),561.08,54296.68
IBM,2025-10-22,2025-10-24,285.93,305.77,KAR (TP),690.89,54984.57
IBM,2025-10-27,2025-11-04,311.37,299.2,ZARAR (SL),-393.94,54587.63
PYPL,2024-02-07,2024-02-08,63.09,56.0,ZARAR (SL),-1127.29,53457.34
PYPL,2024-04-29,2024-05-08,66.84,63.66,ZARAR (SL),-477.7,52976.64
PYPL,2024-06-06,2024-06-11,66.87,64.62,ZARAR (SL),-338.72,52634.92
PYPL,2024-07-30,2024-08-02,63.85,61.84,ZARAR (SL),-318.63,52313.29
PYPL,2024-08-20,2024-09-06,71.72,68.73,ZARAR (SL),-420.3,51889.99
PYPL,2024-09-18,2024-09-19,72.95,77.39,KAR (TP),605.59,52492.58
PYPL,2024-09-20,2024-10-08,76.58,80.97,KAR (TP),570.22,53059.79
PYPL,2024-10-28,2024-10-29,83.4,80.09,ZARAR (SL),-398.98,52657.81
PYPL,2024-11-11,2024-11-19,86.74,83.9,ZARAR (SL),-330.81,52324.0
PYPL,2024-12-04,2024-12-18,89.12,85.25,ZARAR (SL),-437.35,51883.66
PYPL,2025-01-06,2025-01-10,89.32,83.17,ZARAR (SL),-692.15,51188.5
PYPL,2025-01-21,2025-02-04,89.56,77.55,ZARAR (SL),-1344.76,49840.74
PYPL,2025-04-29,2025-05-08,66.17,70.32,KAR (TP),624.26,50462.0
PYPL,2025-06-10,2025-06-13,74.59,70.67,ZARAR (SL),-528.68,49930.32
PYPL,2025-06-23,2025-07-02,71.84,76.13,KAR (TP),594.14,50521.46
PYPL,2025-07-23,2025-07-29,76.48,71.29,ZARAR (SL),-682.63,49835.83
PYPL,2025-09-02,2025-09-10,69.09,65.49,ZARAR (SL),-524.3,49308.53
PYPL,2025-10-02,2025-10-07,68.77,74.44,KAR (TP),821.02,50126.56
PYPL,2025-10-10,2025-10-16,69.68,65.9,ZARAR (SL),-545.67,49577.89
PYPL,2025-10-27,2025-10-30,70.09,67.77,ZARAR (SL),-333.25,49241.64
INTU,2024-01-31,2024-02-15,624.4,656.99,KAR (TP),518.91,49757.56
INTU,2024-02-16,2024-03-15,648.54,618.65,ZARAR (SL),-463.85,49290.7
INTU,2024-05-23,2024-05-24,655.9,601.16,ZARAR (SL),-837.57,48450.14
INTU,2024-07-10,2024-07-16,627.63,660.67,KAR (TP),523.36,48970.5
INTU,2024-08-19,2024-08-23,657.84,614.75,ZARAR (SL),-658.06,48309.44
INTU,2024-09-24,2024-09-27,632.95,613.94,ZARAR (SL),-303.38,48003.06
INTU,2024-11-01,2024-11-07,617.66,669.72,KAR (TP),839.96,48840.02
INTU,2024-11-18,2024-11-19,674.35,639.94,ZARAR (SL),-513.31,48323.71
INTU,2025-02-26,2025-02-27,622.44,597.47,ZARAR (SL),-404.11,47916.6
INTU,2025-03-21,2025-04-04,601.07,558.77,ZARAR (SL),-706.76,47206.84
INTU,2025-05-21,2025-05-23,657.89,717.84,KAR (TP),908.39,48112.23
INTU,2025-06-18,2025-07-28,752.43,797.27,KAR (TP),592.91,48702.14
INTU,2025-07-29,2025-08-01,804.87,774.73,ZARAR (SL),-377.41,48321.73
INTU,2025-09-22,2025-10-01,700.81,678.26,ZARAR (SL),-324.75,47993.98
AMD,2024-01-30,2024-02-20,172.06,165.69,ZARAR (SL),-373.22,47616.26
AMD,2024-03-01,2024-03-13,202.64,194.79,ZARAR (SL),-390.39,47222.87
AMD,2024-05-16,2024-05-28,162.62,171.61,KAR (TP),549.82,47769.69
AMD,2024-05-29,2024-06-04,165.14,159.99,ZARAR (SL),-314.86,47451.84
AMD,2024-07-02,2024-07-08,164.31,178.69,KAR (TP),872.18,48321.01
AMD,2024-08-20,2024-08-22,156.4,151.7,ZARAR (SL),-303.51,48014.5
AMD,2024-09-11,2024-09-24,149.86,158.32,KAR (TP),561.53,48573.03
AMD,2024-10-10,2024-10-15,164.18,156.64,ZARAR (SL),-462.25,48107.78
AMD,2024-10-29,2024-10-30,166.25,148.6,ZARAR (SL),-1064.65,47040.12
AMD,2024-12-02,2024-12-09,142.06,130.87,ZARAR (SL),-790.7,46246.43
AMD,2025-03-24,2025-03-26,113.85,110.19,ZARAR (SL),-324.48,45918.95
AMD,2025-05-06,2025-05-12,98.62,108.12,KAR (TP),960.29,46876.25
AMD,2025-06-09,2025-06-13,121.73,116.16,ZARAR (SL),-460.57,46412.68
AMD,2025-07-01,2025-07-10,136.11,144.16,KAR (TP),588.43,46998.11
AMD,2025-08-05,2025-08-06,174.31,163.12,ZARAR (SL),-644.96,46350.15
AMD,2025-11-05,2025-11-06,256.33,237.7,ZARAR (SL),-729.8,45617.35
FTNT,2024-01-31,2024-02-07,64.49,70.03,KAR (TP),856.05,46470.4
FTNT,2024-03-06,2024-03-14,71.32,68.04,ZARAR (SL),-462.9,46004.5
FTNT,2024-04-03,2024-04-08,71.32,68.39,ZARAR (SL),-413.82,45587.68
FTNT,2024-06-12,2024-06-20,60.62,57.94,ZARAR (SL),-445.1,45139.58
FTNT,2024-09-06,2024-10-09,75.16,80.33,KAR (TP),684.87,45821.45
FTNT,2024-10-23,2024-11-05,80.37,77.92,ZARAR (SL),-307.84,45510.6
FTNT,2024-11-19,2024-11-26,90.79,96.44,KAR (TP),619.32,46126.92
FTNT,2024-12-20,2025-01-13,97.19,93.83,ZARAR (SL),-348.71,45775.21
FTNT,2025-01-23,2025-02-04,97.45,102.78,KAR (TP),543.95,46316.15
FTNT,2025-02-24,2025-03-06,108.69,101.72,ZARAR (SL),-644.27,45668.88
FTNT,2025-04-09,2025-04-10,99.93,96.32,ZARAR (SL),-364.25,45301.63
FTNT,2025-05-12,2025-07-08,102.04,107.54,KAR (TP),536.0,45834.63
FTNT,2025-07-09,2025-07-10,107.65,100.2,ZARAR (SL),-695.06,45136.57
FTNT,2025-09-05,2025-09-19,78.83,84.21,KAR (TP),679.48,45813.05
FTNT,2025-10-28,2025-11-06,85.87,80.54,ZARAR (SL),-623.71,45186.35
FTNT,2025-12-05,2025-12-08,86.92,83.53,ZARAR (SL),-393.01,44790.33
ADI,2024-02-09,2024-02-13,188.66,178.66,ZARAR (SL),-532.69,44254.65
ADI,2024-03-06,2024-04-09,186.32,198.39,KAR (TP),644.89,44896.53
ADI,2024-04-11,2024-04-12,193.06,186.87,ZARAR (SL),-323.68,44569.85
ADI,2024-04-24,2024-05-10,190.98,201.37,KAR (TP),541.02,45107.87
ADI,2024-06-05,2024-06-24,229.97,222.93,ZARAR (SL),-309.35,44795.53
ADI,2024-07-10,2024-07-23,232.56,224.74,ZARAR (SL),-339.09,44453.44
ADI,2024-08-21,2024-09-03,221.99,214.25,ZARAR (SL),-351.56,44098.87
ADI,2024-09-19,2024-09-23,228.69,221.41,ZARAR (SL),-321.7,43774.18
ADI,2024-12-16,2024-12-18,212.8,204.4,ZARAR (SL),-397.8,43373.37
ADI,2025-01-08,2025-01-10,216.86,208.92,ZARAR (SL),-369.09,43001.29
ADI,2025-01-21,2025-01-28,217.86,206.12,ZARAR (SL),-541.72,42456.57
ADI,2025-02-18,2025-02-19,216.65,237.74,KAR (TP),970.57,43424.14
ADI,2025-02-27,2025-03-11,220.22,206.58,ZARAR (SL),-622.18,42798.96
ADI,2025-05-22,2025-06-06,209.4,220.61,KAR (TP),532.17,43328.13
ADI,2025-06-20,2025-07-01,226.65,238.85,KAR (TP),535.21,43860.34
ADI,2025-07-02,2025-07-22,243.32,233.75,ZARAR (SL),-396.64,43460.7
ADI,2025-11-12,2025-11-17,240.59,229.13,ZARAR (SL),-479.31,42978.4
NOW,2024-02-13,2024-02-21,154.75,149.59,ZARAR (SL),-336.7,42637.2
NOW,2024-03-12,2024-03-15,157.91,148.78,ZARAR (SL),-581.17,42053.03
NOW,2024-04-05,2024-04-15,156.7,147.16,ZARAR (SL),-611.68,41438.35
NOW,2024-05-15,2024-05-28,152.11,145.77,ZARAR (SL),-419.92,41015.43
NOW,2024-07-08,2024-07-10,153.24,148.63,ZARAR (SL),-303.84,40708.59
NOW,2024-07-25,2024-07-29,165.76,159.81,ZARAR (SL),-361.72,40343.88
NOW,2024-08-29,2024-09-11,166.25,175.19,KAR (TP),534.61,40875.49
NOW,2024-09-13,2024-09-20,175.79,187.47,KAR (TP),661.54,41534.03
NOW,2024-09-25,2024-10-09,178.01,187.73,KAR (TP),543.27,42074.31
NOW,2024-10-24,2024-11-07,191.32,203.06,KAR (TP),610.64,42681.95
NOW,2024-11-15,2024-11-26,202.28,214.01,KAR (TP),577.19,43256.14
NOW,2024-12-03,2024-12-04,211.46,224.63,KAR (TP),619.42,43872.56
NOW,2024-12-13,2024-12-18,224.22,212.2,ZARAR (SL),-539.17,43330.39
NOW,2025-01-21,2025-01-28,219.37,234.08,KAR (TP),667.47,43994.86
NOW,2025-01-29,2025-01-30,228.73,202.55,ZARAR (SL),-1147.43,42844.43
NOW,2025-04-24,2025-05-12,187.71,203.12,KAR (TP),817.72,43659.15
NOW,2025-05-30,2025-06-20,202.22,194.28,ZARAR (SL),-395.45,43260.7
NOW,2025-07-03,2025-07-10,208.94,193.62,ZARAR (SL),-736.23,42521.47
NOW,2025-09-18,2025-09-25,189.55,183.72,ZARAR (SL),-310.36,42208.11
NOW,2025-10-21,2025-10-29,188.3,182.34,ZARAR (SL),-319.52,41885.59
LRCX,2024-02-09,2024-03-01,89.42,96.28,KAR (TP),764.35,42646.94
LRCX,2024-03-05,2024-03-11,94.47,91.35,ZARAR (SL),-334.22,42309.72
LRCX,2024-03-21,2024-04-04,96.59,93.55,ZARAR (SL),-317.89,41988.83
LRCX,2024-05-22,2024-05-31,94.94,91.66,ZARAR (SL),-348.11,41637.72
LRCX,2024-06-10,2024-06-17,98.61,105.35,KAR (TP),681.2,42315.92
LRCX,2024-06-24,2024-07-03,100.89,106.64,KAR (TP),566.3,42879.21
LRCX,2024-07-12,2024-07-17,105.37,95.31,ZARAR (SL),-957.74,41918.47
LRCX,2024-09-27,2024-10-01,81.71,78.77,ZARAR (SL),-362.56,41552.92
LRCX,2024-12-02,2024-12-05,77.56,74.3,ZARAR (SL),-423.33,41126.59
LRCX,2024-12-16,2024-12-18,77.12,74.52,ZARAR (SL),-340.92,40782.67
LRCX,2025-01-06,2025-01-10,77.27,73.97,ZARAR (SL),-430.03,40349.64
LRCX,2025-01-30,2025-02-18,80.0,85.79,KAR (TP),721.64,41068.27
LRCX,2025-06-05,2025-06-10,84.39,90.45,KAR (TP),714.23,41779.5
LRCX,2025-07-16,2025-07-23,100.01,96.75,ZARAR (SL),-328.79,41447.71
LRCX,2025-08-12,2025-08-15,104.9,99.15,ZARAR (SL),-551.06,40893.65
LRCX,2025-09-10,2025-09-11,106.97,115.16,KAR (TP),762.65,41653.3
LRCX,2025-10-08,2025-10-10,142.31,131.15,ZARAR (SL),-786.64,40863.66
LRCX,2025-10-22,2025-10-24,141.02,151.43,KAR (TP),735.41,41596.06
LRCX,2025-10-27,2025-11-05,156.64,164.78,KAR (TP),516.44,42109.5
LRCX,2025-11-07,2025-11-13,159.09,153.07,ZARAR (SL),-381.41,41725.09
LRCX,2025-12-18,2025-12-22,164.7,175.26,KAR (TP),638.17,42360.26
MRVL,2024-01-26,2024-02-20,67.66,64.68,ZARAR (SL),-443.92,41913.34
MRVL,2024-03-01,2024-03-07,77.17,84.61,KAR (TP),960.79,42871.13
MRVL,2024-03-08,2024-03-11,75.0,71.95,ZARAR (SL),-408.73,42459.4
MRVL,2024-03-27,2024-04-15,71.9,67.56,ZARAR (SL),-607.75,41848.66
MRVL,2024-05-16,2024-05-28,72.73,77.96,KAR (TP),715.39,42561.04
MRVL,2024-06-13,2024-06-24,72.52,67.45,ZARAR (SL),-702.88,41855.17
MRVL,2024-07-08,2024-07-11,74.55,71.84,ZARAR (SL),-367.44,41484.73
MRVL,2024-08-15,2024-08-30,69.06,75.94,KAR (TP),993.68,42475.41
MRVL,2024-09-03,2024-09-06,69.74,65.94,ZARAR (SL),-548.56,41923.85
MRVL,2024-09-20,2024-09-24,73.58,70.92,ZARAR (SL),-364.45,41556.4
MRVL,2024-10-14,2024-10-16,77.44,81.43,KAR (TP),511.93,42065.34
MRVL,2024-10-31,2024-11-01,79.86,84.51,KAR (TP),578.7,42641.04
MRVL,2024-11-15,2024-11-21,87.56,92.65,KAR (TP),578.81,43216.84
MRVL,2024-11-25,2024-12-02,91.95,96.56,KAR (TP),497.87,43711.71
MRVL,2024-12-03,2024-12-04,95.61,117.78,KAR (TP),2315.84,46024.55
MRVL,2024-12-09,2024-12-13,106.7,120.39,KAR (TP),1280.75,47302.3
MRVL,2024-12-17,2024-12-18,111.9,104.95,ZARAR (SL),-623.94,46675.36
MRVL,2025-01-17,2025-01-27,124.43,100.07,ZARAR (SL),-1961.16,44711.21
MRVL,2025-05-07,2025-05-09,56.23,59.56,KAR (TP),590.15,45298.35
MRVL,2025-05-16,2025-05-20,63.67,61.33,ZARAR (SL),-370.0,44925.35
MRVL,2025-06-04,2025-06-12,66.2,69.54,KAR (TP),500.77,45423.12
MRVL,2025-06-17,2025-06-18,69.89,74.84,KAR (TP),705.67,46125.79
MRVL,2025-06-23,2025-06-24,70.68,75.1,KAR (TP),622.88,46745.68
MRVL,2025-06-27,2025-07-02,77.05,74.14,ZARAR (SL),-380.14,46362.54
MRVL,2025-07-31,2025-08-01,80.32,74.4,ZARAR (SL),-739.59,45619.94
MRVL,2025-09-18,2025-09-24,74.18,80.04,KAR (TP),786.44,46403.38
MRVL,2025-10-10,2025-10-22,85.61,81.05,ZARAR (SL),-535.65,45864.73
MRVL,2025-11-05,2025-11-11,92.9,89.33,ZARAR (SL),-387.28,45474.45
MRVL,2025-12-02,2025-12-03,92.89,100.2,KAR (TP),783.95,46255.4
MRVL,2025-12-04,2025-12-08,98.19,92.0,ZARAR (SL),-633.41,45618.99
CDNS,2024-02-08,2024-02-13,307.36,294.33,ZARAR (SL),-426.93,45189.06
CDNS,2024-02-29,2024-03-21,304.38,322.8,KAR (TP),602.16,45788.22
CDNS,2024-03-22,2024-03-27,322.74,311.34,ZARAR (SL),-356.23,45428.99
CDNS,2024-05-23,2024-06-12,294.69,311.7,KAR (TP),574.22,46000.21
CDNS,2024-06-13,2024-06-18,307.54,326.5,KAR (TP),613.5,46610.72
CDNS,2024-06-28,2024-07-17,307.75,288.12,ZARAR (SL),-640.86,45966.86
CDNS,2024-09-30,2024-10-07,271.03,262.86,ZARAR (SL),-304.44,45659.42
CDNS,2024-10-29,2024-11-07,284.45,301.72,KAR (TP),604.14,46260.55
CDNS,2024-12-02,2024-12-19,310.27,299.87,ZARAR (SL),-338.19,45919.36
CDNS,2025-01-06,2025-01-13,308.14,292.5,ZARAR (SL),-510.56,45405.8
CDNS,2025-01-23,2025-01-27,324.52,289.87,ZARAR (SL),-1070.73,44332.07
CDNS,2025-04-09,2025-04-10,264.65,254.02,ZARAR (SL),-404.66,43924.41
CDNS,2025-04-30,2025-05-13,297.74,318.66,KAR (TP),699.63,44621.03
CDNS,2025-06-26,2025-07-03,303.69,326.81,KAR (TP),758.3,45376.34
CDNS,2025-07-24,2025-07-29,324.64,366.26,KAR (TP),1279.04,46652.37
CDNS,2025-09-08,2025-09-10,360.64,338.53,ZARAR (SL),-616.08,46033.3
CDNS,2025-10-27,2025-10-30,351.4,336.09,ZARAR (SL),-438.69,45591.61
CDNS,2025-12-03,2025-12-12,336.11,323.22,ZARAR (SL),-386.5,45202.1
SNPS,2024-02-22,2024-03-13,580.9,561.2,ZARAR (SL),-342.13,44856.98
SNPS,2024-03-25,2024-04-10,584.32,561.23,ZARAR (SL),-398.16,44455.81
SNPS,2024-05-29,2024-05-31,580.21,560.8,ZARAR (SL),-337.53,44115.28
SNPS,2024-06-17,2024-07-17,612.72,570.38,ZARAR (SL),-694.02,43418.26
SNPS,2024-08-22,2024-08-26,548.06,525.91,ZARAR (SL),-407.15,43008.11
SNPS,2024-10-08,2024-10-14,517.76,545.46,KAR (TP),532.0,43537.11
SNPS,2024-10-15,2024-10-16,517.56,501.35,ZARAR (SL),-316.2,43217.91
SNPS,2024-10-29,2024-11-07,529.21,573.59,KAR (TP),835.61,44050.52
SNPS,2024-11-21,2024-12-04,557.94,588.0,KAR (TP),535.77,44583.28
SNPS,2025-01-17,2025-01-27,526.7,510.73,ZARAR (SL),-306.21,44274.07
SNPS,2025-02-13,2025-02-19,528.29,500.98,ZARAR (SL),-519.95,43751.12
SNPS,2025-06-09,2025-06-13,495.77,478.86,ZARAR (SL),-344.09,43404.04
SNPS,2025-06-27,2025-07-03,502.63,548.74,KAR (TP),914.37,44315.41
SNPS,2025-12-17,2025-12-22,453.07,481.24,KAR (TP),618.76,44931.17
DXCM,2024-03-15,2024-03-25,130.46,140.1,KAR (TP),735.92,45664.09
DXCM,2024-04-09,2024-04-12,140.45,136.14,ZARAR (SL),-309.87,45351.22
DXCM,2024-10-10,2024-10-15,69.56,67.1,ZARAR (SL),-356.65,44991.57
DXCM,2024-10-25,2024-10-31,73.44,70.48,ZARAR (SL),-406.05,44582.52
DXCM,2024-11-12,2024-11-27,74.34,78.1,KAR (TP),502.78,45082.31
DXCM,2024-12-17,2024-12-18,77.8,75.26,ZARAR (SL),-329.48,44749.83
DXCM,2025-01-06,2025-01-16,79.88,84.84,KAR (TP),617.93,45364.76
DXCM,2025-01-17,2025-01-24,84.38,88.75,KAR (TP),514.9,45876.66
DXCM,2025-02-14,2025-03-03,89.07,85.99,ZARAR (SL),-348.8,45524.86
DXCM,2025-05-01,2025-05-02,70.26,81.62,KAR (TP),1613.85,47135.71
DXCM,2025-05-30,2025-06-11,85.8,82.99,ZARAR (SL),-330.51,46802.21
DXCM,2025-06-24,2025-06-25,87.57,84.68,ZARAR (SL),-333.02,46466.18
DXCM,2025-07-17,2025-07-25,84.1,88.99,KAR (TP),578.45,47041.63
DXCM,2025-07-30,2025-07-31,89.06,80.77,ZARAR (SL),-933.83,46104.8
DXCM,2025-09-03,2025-09-10,78.92,76.0,ZARAR (SL),-372.99,45728.81
DXCM,2025-10-28,2025-10-31,69.23,58.22,ZARAR (SL),-1593.35,44132.46
KLAC,2024-01-26,2024-02-09,589.05,638.62,KAR (TP),838.38,44966.34
KLAC,2024-02-12,2024-02-22,636.9,673.49,KAR (TP),571.64,45534.98
KLAC,2024-03-08,2024-04-04,688.7,662.64,ZARAR (SL),-381.43,45150.56
KLAC,2024-04-26,2024-05-01,695.65,656.03,ZARAR (SL),-572.48,44575.08
KLAC,2024-05-29,2024-06-12,762.3,817.03,KAR (TP),714.93,45287.0
KLAC,2024-06-17,2024-06-21,837.82,805.92,ZARAR (SL),-383.85,44900.15
KLAC,2024-07-11,2024-07-17,841.84,771.57,ZARAR (SL),-837.75,44059.4
KLAC,2024-08-15,2024-08-22,826.81,789.56,ZARAR (SL),-453.49,43602.91
KLAC,2024-10-01,2024-10-09,745.23,795.6,KAR (TP),672.87,44272.78
KLAC,2024-12-03,2024-12-05,660.08,637.16,ZARAR (SL),-350.14,43919.64
KLAC,2024-12-17,2024-12-18,649.33,625.42,ZARAR (SL),-371.16,43545.48
KLAC,2025-01-06,2025-01-16,684.45,740.93,KAR (TP),822.15,44364.63
